region_id,date,median_sale_price,price_per_sqft,median_rent,days_on_market,inventory,months_of_supply,price_cut_share,list_to_sale_ratio,rent_to_price,gross_rent_multiplier,est_cap_rate,homes_sold,new_listings,sold_above_list
19124,2025-01-01,419192.460897617,199.73027745,,56.476732809,22716.103661755,4.596800043,0.3260351455,0.9784188997,,,,5278.491680039,7770.637704609,0.1414340718
19124,2025-02-01,415000.0,195.558833958,,71.0,21359.0,4.9,0.273608315,0.97510333,,,,4382.0,7265.0,0.133044272
19124,2025-03-01,418545.209912686,197.249723826,,54.56162405,24529.638231367,4.854871323,0.3589244985,0.9750990966,,,,5274.812542393,7803.08814562,0.1421063202
19124,2025-04-01,425000.0,200.400801603,,47.0,25768.0,4.6,0.3361921763,0.9805866702,,,,5557.0,10206.0,0.1704156919
19124,2025-05-01,402007.030616451,192.901280939,,59.929584734,26578.044142154,5.13570922,0.3599859105,0.9712941837,,,,5299.337740011,7826.583626576,0.126430692
19124,2025-06-01,420000.0,199.311023622,,47.0,28409.0,4.6,0.3694603823,0.9773591265,,,,6159.0,9026.0,0.1501867186
19124,2025-07-01,409386.956260873,193.912056716,,62.528763449,26354.541861039,4.878013704,0.320590578,0.9709775652,,,,5249.208945878,7542.887505086,0.1197442463
19124,2025-08-01,405000.0,194.961007798,,60.0,27723.0,5.0,0.3531724561,0.9737620137,,,,5554.0,7380.0,0.1238746849
19124,2025-09-01,400000.0,190.500036658,,67.0,26915.0,5.1,0.3508452536,0.9700852212,,,,5236.0,6951.0,0.1130634072
19124,2025-10-01,403888.0,190.966326531,,67.0,26754.0,5.2,0.3701502579,0.9713882692,,,,5125.0,7344.0,0.1125853659
19124,2025-11-01,403833.395927767,190.398130071,,67.78803327,24824.540961604,4.926774924,0.3156461818,0.9764568303,,,,5145.625253362,7395.248918675,0.1315351874
19124,2025-12-01,399225.31858371,189.708217312,,64.654300745,23783.07669552,4.708997234,0.304697749,0.9732690576,,,,5259.673685004,7455.980956205,0.1330890596
19124,2026-01-01,411776.844776257,191.264979853,,64.918053026,23702.251361264,5.009821839,0.3123800592,0.9767783859,,,,5145.961096964,7359.647069621,0.1428106779
19124,2026-02-01,405303.900965154,190.47847224,,66.606136593,24597.313169467,5.34646649,0.3476184595,0.9741730337,,,,5112.31777715,7746.37003829,0.1276119205
19124,2026-03-01,400000.0,189.657663267,,66.0,23519.0,4.4,0.3052850887,0.9753682128,,,,5394.0,9206.0,0.1449758991
19124,2026-04-01,401539.283681993,189.377811004,,65.84027068,24341.552169131,4.776943362,0.3446891974,0.9714559091,,,,5220.182435467,7434.652469582,0.138393466
19124,2026-05-01,425000.0,196.335078534,,47.0,24274.0,4.2,0.3626513966,0.9782238489,,,,5733.0,8345.0,0.166753881
26900,2012-01-01,119609.765552199,60.805572518,,114.700397618,14676.410224277,7.313379695,,0.9464314998,,,,2210.430386901,3598.635678535,0.07910781611
26900,2012-02-01,104500.0,55.83517926,,133.0,13833.0,9.6,,0.9391199723,,,,1447.0,2890.0,0.1057360055
26900,2012-03-01,119367.331151713,61.977622747,,117.474829652,15104.865481117,7.821596161,,0.9496810768,,,,2122.690288511,3241.491649521,0.093432324
26900,2012-04-01,124500.0,63.99383192,,107.0,15517.0,6.9,,0.9543840165,,,,2264.0,3648.0,0.1042402827
26900,2012-05-01,121708.661652834,63.527667857,,130.052732429,14916.089409012,7.508420955,,0.9501480277,,,,2158.799740228,2791.758566463,0.08995107011
26900,2012-06-01,134000.0,66.529138731,,97.0,15810.0,5.8,,0.9561637183,,,,2749.0,3427.0,0.08985085486
26900,2012-07-01,121470.254292138,64.127097107,,127.319689854,14559.076469582,7.032232391,,0.9502891639,,,,2079.801735692,2749.878032027,0.09314583051
26900,2012-08-01,125000.0,65.772215012,,106.0,15063.0,5.7,,0.9513731828,,,,2655.0,3030.0,0.0922787194
26900,2012-09-01,124000.0,64.740172148,,109.0,14531.0,6.6,,0.9530558248,,,,2199.0,2542.0,0.08594815825
26900,2012-10-01,122500.0,65.026599459,,112.0,13911.0,6.0,,0.9543427216,,,,2329.0,2612.0,0.1004723057
26900,2012-11-01,122500.0,64.703061247,,116.0,12976.0,6.0,,0.9520796547,,,,2159.0,2080.0,0.0907827698
26900,2012-12-01,125658.152575246,64.921742829,,107.492275132,13533.815215756,6.163719932,,0.9521691031,,,,2214.783053853,3073.497419075,0.1033640895
26900,2013-01-01,125372.48355866,66.794481094,,100.160326006,13628.257835574,5.430075364,,0.9557787595,,,,2760.501761223,3467.042130389,0.10198692
26900,2013-02-01,125296.372492178,65.507136706,,97.454460922,13669.93070518,5.481278731,,0.9563526804,,,,2788.867912385,3546.758496746,0.09957633505
26900,2013-03-01,126396.427564843,66.513270749,,99.423826599,13472.821346128,5.511090101,,0.9523632371,,,,2653.661552778,3244.654183525,0.09608831836
26900,2013-04-01,126344.998417719,66.426845816,,101.703243295,13540.979092252,5.582226697,,0.9526802893,,,,2615.132723569,3219.768063855,0.09100411025
26900,2013-05-01,135000.0,69.873798319,,81.0,14349.0,4.3,,0.9621380313,,,,3373.0,4229.0,0.09902164245
26900,2013-06-01,129043.70088855,68.659276511,,102.959711638,13367.979788402,5.374819381,,0.9567126735,,,,2664.718899962,3146.27495167,0.0952930955
26900,2013-07-01,133606.060970012,69.203148992,,99.577663987,13255.430490436,5.022240989,,0.9579723648,,,,2720.375125561,3204.611632336,0.1004967534
26900,2013-08-01,131133.354538575,68.302835809,,94.636833349,13299.491971192,5.216147187,,0.9601718417,,,,2551.030801566,3123.524091308,0.1122912472
26900,2013-09-01,132385.932231397,69.744869036,,94.486681507,13327.574761752,5.483756488,,0.9593974777,,,,2370.507367853,2989.746451008,0.1106012428
26900,2013-10-01,130000.0,69.061633603,,90.0,13527.0,5.4,,0.9574900036,,,,2503.0,2798.0,0.09149021175
26900,2013-11-01,129000.0,68.75,,98.0,12717.0,5.9,,0.9548351118,,,,2146.0,2156.0,0.09459459459
26900,2013-12-01,135642.129262913,71.605376492,,92.557726941,12889.952743075,5.403375554,,0.9622908662,,,,2369.33868402,2954.867046185,0.09880646492
26900,2014-01-01,124250.0,65.652056613,,109.0,11066.0,7.7,,0.9568867553,,,,1438.0,1894.0,0.1112656467
26900,2014-02-01,134604.640059372,70.422172743,,95.49081251,12479.36499539,5.658696123,,0.9599447751,,,,2392.451713788,2764.626793818,0.1046233486
26900,2014-03-01,135221.604809352,70.829117811,,105.582217552,12847.024942758,5.751435477,,0.9578141153,,,,2406.418140404,3291.015639808,0.09605653782
26900,2014-04-01,133608.312706125,71.848424279,,104.326472296,13168.415849126,6.049675548,,0.9579613884,,,,2389.373241409,3344.98947901,0.08499727833
26900,2014-05-01,141500.0,74.263764405,,73.0,14135.0,4.6,,0.9656249085,,,,3043.0,4272.0,0.09300032862
26900,2014-06-01,137361.27839774,71.761278609,,99.532204143,13505.715486605,5.660178587,,0.956630579,,,,2470.344503911,3295.814404378,0.07541296926
26900,2014-07-01,136086.486834405,72.416820776,,99.982962586,13573.920407594,5.60148265,,0.9584523872,,,,2527.105696388,3235.301083063,0.07746183769
26900,2014-08-01,145000.0,75.183524723,,76.0,14584.0,5.0,,0.9619763019,,,,2936.0,3346.0,0.07629427793
26900,2014-09-01,138262.098835155,72.721403214,,92.45690234,13397.955295921,5.027036886,-0.04495775005,0.9585454735,,,,2609.402105587,3163.515742823,0.08348698741
26900,2014-10-01,138500.0,73.143459169,,91.0,13624.0,5.0,7.339988256e-05,0.9601473515,,,,2733.0,2953.0,0.07208196121
26900,2014-11-01,139359.347500536,73.973617923,,84.869115401,12728.498142321,5.093867904,0.01265758253,0.9613245961,,,,2473.333107921,2825.139109478,0.08206975603
26900,2014-12-01,137408.328927569,73.14585948,,79.859694222,11686.789523283,4.59269714,0.2151937225,0.964090867,,,,2546.241753098,3150.979888328,0.09177185673
26900,2015-01-01,137820.406781828,72.720047702,,76.514793259,11450.127216508,4.503851243,0.2188200924,0.9616102895,,,,2658.749355552,3268.174532077,0.08692728228
26900,2015-02-01,130000.0,69.438491213,,92.0,9964.0,5.5,0.1651947009,0.9530262639,,,,1828.0,2633.0,0.06892778993
26900,2015-03-01,140000.0,73.332930173,,79.0,10371.0,4.2,0.1983415293,0.9594717252,,,,2492.0,3692.0,0.07784911717
26900,2015-04-01,145583.644887395,73.70016286,,73.684120308,11111.137584317,4.448759163,0.2439762346,0.9585074418,,,,2700.837439215,3462.427212072,0.08725389683
26900,2015-05-01,154000.0,79.044117647,,50.0,11592.0,3.6,0.2305037957,0.9660502932,,,,3200.0,4225.0,0.0940625
26900,2015-06-01,145959.164380091,75.130140526,,67.721981359,11021.489852546,3.938542612,0.2383460255,0.9606578533,,,,2858.728163133,3354.816621574,0.09071023638
26900,2015-07-01,154417.5,79.860349325,,49.0,11777.0,3.3,0.2818204976,0.965355186,,,,3530.0,3713.0,0.08045325779
26900,2015-08-01,150000.0,78.327922078,,55.0,11824.0,3.9,0.2779093369,0.9652531782,,,,3026.0,3567.0,0.07865168539
26900,2015-09-01,144627.777726682,76.344935521,,62.778272195,10528.980535505,4.024870814,0.2427252332,0.9629765484,,,,2671.708131037,2980.940188352,0.08318588681
26900,2015-10-01,142861.324689193,75.640553475,,64.185442928,10398.905367354,3.890852425,0.2301698674,0.9615820885,,,,2637.424412576,2962.465541297,0.08748846295
26900,2015-11-01,142500.0,76.676053416,,67.0,10234.0,4.8,0.2057846394,0.9577208047,,,,2145.0,2236.0,0.06993006993
26900,2015-12-01,144321.357643647,76.328815852,,62.156293967,10161.42248761,3.618048238,0.2367264323,0.9651970079,,,,2859.243178441,3003.485699304,0.09691168155
26900,2016-01-01,135000.0,71.95481336,,76.0,8775.0,5.1,0.1929344729,0.9524188562,,,,1706.0,2165.0,0.08851113716
26900,2016-02-01,134900.0,72.307291854,,82.0,8754.0,4.4,0.1758053461,0.9578531191,,,,1977.0,2748.0,0.0794132524
26900,2016-03-01,148000.0,75.695581015,,73.0,9212.0,3.5,0.1918150239,0.9637218075,,,,2626.0,3845.0,0.08644325971
26900,2016-04-01,147476.059351443,76.398571003,,62.213517509,9674.412882394,3.509813748,0.2167120761,0.9628035156,,,,2966.022865808,3286.939769341,0.09694540444
26900,2016-05-01,149503.937303721,77.173865126,,65.191471184,9422.338313649,3.298340695,0.2162598569,0.9648272569,,,,3099.211720957,3197.493694221,0.1129069797
26900,2016-06-01,149573.405883795,78.91660002,,63.896547531,9138.783340202,3.178667305,0.2227138224,0.9663010747,,,,2981.739822414,3093.060590563,0.1129267938
26900,2016-07-01,158900.0,81.05687416,,44.0,10053.0,2.9,0.256142445,0.9719346795,,,,3429.0,3706.0,0.1461067367
26900,2016-08-01,153000.0,80.208333333,,48.0,9759.0,2.9,0.3098678143,0.9687611869,,,,3346.0,3491.0,0.1171548117
26900,2016-09-01,158000.0,81.403186275,,51.0,9555.0,3.0,0.2908424908,0.9678782267,,,,3133.0,3152.0,0.1136291095
26900,2016-10-01,153064.722034126,79.986687848,,55.266965745,8603.150859447,3.023917035,0.2402950039,0.9669470722,,,,2824.468970132,2997.312885973,0.1197935323
26900,2016-11-01,150000.0,78.196872125,,54.0,8662.0,3.3,0.2583698915,0.9632477215,,,,2590.0,2328.0,0.09034749035
26900,2016-12-01,152000.0,78.676942839,,59.0,7492.0,2.8,0.172450614,0.9596557782,,,,2696.0,1629.0,0.08753709199
26900,2017-01-01,153120.465674593,80.715353801,,47.934069527,8318.143360901,2.92031667,0.2537680619,0.9683061202,,,,2934.621947876,3116.700297644,0.1188003338
26900,2017-02-01,150000.0,78.125,,69.0,7161.0,3.7,0.2115626309,0.9631060363,,,,1939.0,2735.0,0.09437854564
26900,2017-03-01,156336.706701671,81.270983511,,45.899519592,8092.200721241,2.694593886,0.2619759469,0.9687043321,,,,3180.824887878,3260.975080622,0.1243235534
26900,2017-04-01,160000.0,83.073014289,,42.0,7615.0,2.5,0.2275771504,0.9744281856,,,,3050.0,3711.0,0.1573770492
26900,2017-05-01,168900.0,84.745762712,,38.0,7741.0,2.2,0.2556517246,0.977400054,,,,3571.0,3932.0,0.177541305
26900,2017-06-01,174000.0,86.386165895,,36.0,8033.0,2.0,0.285198556,0.978608398,,,,4068.0,4194.0,0.1897738446
26900,2017-07-01,168000.0,85.807050093,,35.0,8229.0,2.4,0.289342569,0.9773829186,,,,3384.0,3676.0,0.1841016548
26900,2017-08-01,162900.0,85.47008547,,37.0,8279.0,2.4,0.3279381568,0.9726093099,,,,3479.0,3659.0,0.1629778672
26900,2017-09-01,163000.0,84.448544177,,41.0,8117.0,2.6,0.3095971418,0.9714332348,,,,3159.0,3143.0,0.1513137069
26900,2017-10-01,166262.149604598,85.062029844,,45.195623398,6952.696058522,2.330972102,0.2727019631,0.9713715782,,,,2992.185746026,2940.948108555,0.1512791033
26900,2017-11-01,168539.394035886,85.842667901,,41.780827448,6771.773202995,2.255662578,0.2640825021,0.9756667155,,,,2985.012421471,2957.170290361,0.1618782139
26900,2017-12-01,168980.735850751,87.53798689,,39.363665837,6713.260972583,2.185719846,0.2804116049,0.9760577834,,,,2988.360415548,3039.950713458,0.1662898773
26900,2018-01-01,171338.22762867,87.28531738,,36.66345735,6707.654603185,2.314984366,0.290665867,0.9766144652,,,,2992.857097997,2964.185610721,0.1635379768
26900,2018-02-01,166900.0,84.188431082,,54.0,5579.0,2.7,0.229790285,0.9710266224,,,,2081.0,2464.0,0.1297453148
26900,2018-03-01,173000.0,87.697211334,,42.0,5549.0,1.9,0.2582447288,0.9761390479,,,,2847.0,3451.0,0.1984545135
26900,2018-04-01,175000.0,90.136054422,,29.0,4901.0,1.6,0.2936135483,0.9822097569,,,,3114.0,3741.0,0.23731535
26900,2018-05-01,175659.341429525,88.186714996,,18.974054347,5520.065184472,1.899074755,0.334401335,0.9767271203,,,,3078.13773884,3307.723506144,0.1936302304
26900,2018-06-01,187000.0,92.412451362,,10.0,6250.0,1.6,0.35488,0.9842121135,,,,3940.0,4236.0,0.2530456853
26900,2018-07-01,172868.987803092,89.647260133,,17.659659949,5941.569923339,2.021365847,0.3707095594,0.9760120011,,,,2979.013700143,3316.984484096,0.1800680393
26900,2018-08-01,174181.211293153,90.097069965,,20.503046293,6075.939658442,2.078863108,0.3375516653,0.9741519911,,,,3007.116690838,3364.987939958,0.1750682458
26900,2018-09-01,178094.778790974,90.157080675,,19.543680497,6283.638901503,2.191338982,0.3503931599,0.975485189,,,,3025.143185967,3233.831562434,0.1647477187
26900,2018-10-01,176757.615919977,90.363765848,,20.34674347,6411.170795166,2.181818919,0.3566682274,0.9739442481,,,,2951.568813761,3241.550272491,0.1667486675
26900,2018-11-01,180890.476943131,92.782729217,,23.664915956,6309.024216925,2.160695198,0.3422228746,0.9745930682,,,,2876.394379758,2962.698205122,0.158564496
26900,2018-12-01,180217.726610966,92.310768039,,24.049220435,6440.287997674,2.362738762,0.3010991679,0.9726615761,,,,2842.735101528,3041.267142261,0.1483594875
26900,2019-01-01,181640.743034439,93.190579856,,25.174558733,6330.230398953,2.388884576,0.3278288931,0.97302097,,,,2788.54165013,2991.23273924,0.1457054912
26900,2019-02-01,173900.0,90.013988809,,46.0,5273.0,2.6,0.268917125,0.9678592444,,,,2039.0,2378.0,0.126532614
26900,2019-03-01,183245.380475593,94.921908281,,26.720768252,6034.939559453,2.078973694,0.3268674297,0.9751337524,,,,3020.411110233,3060.802148203,0.160066608
26900,2019-04-01,183912.742456774,93.107097967,,24.260671879,5975.584699872,2.089918982,0.3612374601,0.973576472,,,,3028.417028161,3181.746126971,0.1601289932
26900,2019-05-01,185748.018066811,94.206128216,,18.053757324,6131.722443193,2.020984886,0.3558237442,0.9739729953,,,,3059.761725355,3341.721125242,0.1761835847
26900,2019-06-01,198500.0,97.866273455,,11.0,6274.0,1.7,0.3661141218,0.9826464365,,,,3701.0,3818.0,0.2223723318
26900,2019-07-01,199900.0,97.154753643,,13.0,6583.0,1.8,0.393285736,0.9799581962,,,,3721.0,3925.0,0.2088148347
26900,2019-08-01,198000.0,97.65625,,16.0,6745.0,1.9,0.4088954781,0.9776864966,,,,3601.0,3758.0,0.1871702305
26900,2019-09-01,188223.562202359,95.668903992,,19.709709046,6009.632751172,2.056420115,0.3572034388,0.974731977,,,,2951.820352321,3287.303221171,0.1767032976
26900,2019-10-01,190000.0,97.14927402,,18.0,6787.0,2.1,0.4389273611,0.9747660526,,,,3226.0,3348.0,0.1580905146
26900,2019-11-01,185900.0,96.830733803,,22.0,6178.0,2.2,0.3392683716,0.9731460068,,,,2763.0,2263.0,0.1530944625
26900,2019-12-01,199250.587960815,99.12450751,,21.350264135,5673.206877667,1.916444294,0.3452514525,0.9777833937,,,,3032.765511828,2922.854914873,0.1792181882
26900,2020-01-01,195586.965350771,98.663661846,,22.177033229,5483.211591913,1.881274084,0.3441441809,0.9787984784,,,,2996.293159678,3128.055238125,0.1597629895
26900,2020-02-01,199823.336870272,100.73658664,,22.185957306,5410.490501708,1.758353681,0.3597859773,0.9784914399,,,,3102.997712154,3219.715138048,0.1901005884
26900,2020-03-01,207500.0,100.607465315,,24.0,4813.0,1.6,0.2728028257,0.9798805398,,,,3033.0,3407.0,0.1852950874
26900,2020-04-01,208374.230671644,101.777789502,,15.94039867,5024.269784383,1.974281542,0.3068612844,0.9787472646,,,,2765.274349861,2154.110956653,0.2006351322
26900,2020-05-01,204296.656144961,99.567189814,,18.113684409,4652.06477379,1.903947827,0.3213854441,0.9728891226,,,,2579.789789434,2885.241910256,0.1800796482
26900,2020-06-01,218000.0,105.009466625,,12.0,4101.0,1.1,0.3411363082,0.9838872238,,,,3647.0,3539.0,0.2517137373
26900,2020-07-01,225000.0,105.796640981,,9.0,4078.0,1.0,0.3354585581,0.9882236323,,,,4127.0,3791.0,0.2854373637
26900,2020-08-01,220455.665303427,104.8166246,,10.65477361,3429.552157607,1.033447125,0.3380120817,0.9877852988,,,,3392.350790182,3177.741433938,0.2680487933
26900,2020-09-01,225000.0,107.963340839,,9.0,4114.0,1.1,0.3388429752,0.9887141551,,,,3829.0,3837.0,0.300600679
26900,2020-10-01,222692.322308785,108.982628448,,8.686156152,3307.552593253,0.9984109526,0.3334606168,0.9901095596,,,,3688.575071036,3442.443617465,0.3122528
26900,2020-11-01,227425.996209317,110.260435471,,7.763172918,3286.958264902,0.9604117393,0.34508803,0.9910695081,,,,3589.841048586,3424.345886224,0.331443529
26900,2020-12-01,220000.0,109.174272197,,12.0,3129.0,0.9,0.2783636945,0.9844569458,,,,3474.0,1916.0,0.2547495682
26900,2021-01-01,210000.0,108.950944456,,14.0,2664.0,1.3,0.3235735736,0.9827169526,,,,2121.0,2163.0,0.255068364
26900,2021-02-01,232327.383076605,115.076005532,,9.006022865,3117.702525732,0.8995104589,0.2963336349,0.9947712008,,,,3336.029217804,2532.371379933,0.3627271719
26900,2021-03-01,228303.715869637,114.352399865,,6.960233612,3014.466354737,0.9464826158,0.3020443429,0.9952189856,,,,3036.847393571,2751.271412559,0.3628475172
26900,2021-04-01,235632.0,118.613949356,,5.0,2710.0,0.8,0.2394833948,1.004864825,,,,3212.0,3663.0,0.4545454545
26900,2021-05-01,252000.0,122.950819672,,5.0,2634.0,0.8,0.258921792,1.015107766,,,,3489.0,3533.0,0.5021496131
26900,2021-06-01,237338.237726395,120.988157708,,7.925414359,2806.567741861,0.856506693,0.2988001707,1.010950286,,,,3286.279677097,3231.852481807,0.412030429
26900,2021-07-01,257500.0,124.420998456,,5.0,3374.0,0.8,0.3269116775,1.015844218,,,,3977.0,4109.0,0.5199899422
26900,2021-08-01,244564.281306994,121.864299216,,6.608880984,2767.329551829,0.8428350801,0.3080150457,1.007347873,,,,3397.920476885,3427.538952819,0.4544973634
26900,2021-09-01,252750.0,127.034537515,,6.0,3359.0,0.9,0.3384935993,1.006363908,,,,3825.0,3563.0,0.4583006536
26900,2021-10-01,254744.248259226,127.689608542,,6.310579086,2666.572826248,0.8729098632,0.2644870073,1.007379102,,,,3508.923005992,3684.905090658,0.4951281667
26900,2021-11-01,256605.9590741,128.349039858,,5.700604057,2720.430856835,0.8009957133,0.3062415495,1.006682413,,,,3709.340885163,3716.903778338,0.5010493918
26900,2021-12-01,254750.0,127.327261067,,7.0,2678.0,0.8,0.2457057506,0.9990670437,,,,3480.0,1932.0,0.391091954
26900,2022-01-01,261290.729217149,132.861657068,,5.843748815,2951.970263287,0.7213134776,0.2854915319,1.005221451,,,,3781.408350437,3390.788689901,0.5364512506
26900,2022-02-01,262564.226188742,135.644124152,,4.491209114,3008.015682548,0.8207230675,0.2720555148,1.009532393,,,,3347.619514758,2886.826314351,0.5276008087
26900,2022-03-01,269901.006106924,136.65477191,,4.417876533,3121.363207409,0.9610285811,0.286836926,1.013601936,,,,3038.896625415,2865.472742225,0.4767832941
26900,2022-04-01,270619.501398725,139.457773318,,5.63927119,3330.482702046,1.039318945,0.260811449,1.01710751,,,,3094.042994381,3081.210017842,0.4331188829
26900,2022-05-01,287625.0,144.841269841,,5.0,3152.0,0.9,0.2937817259,1.026057579,,,,3530.0,3919.0,0.5447592068
26900,2022-06-01,283024.807950774,141.205747558,,8.323178269,4086.059910355,1.344244228,0.3163825832,1.011578294,,,,3099.70005753,3521.45515144,0.3959212852
26900,2022-07-01,278934.554623364,140.3559999,,9.255395853,4360.215604809,1.50039698,0.3912029114,1.001886483,,,,3004.601467746,3353.151329012,0.3773812356
26900,2022-08-01,275167.368767461,140.110546899,,10.598075954,4375.271105763,1.504791632,0.3843436256,0.9904784907,,,,3005.34896758,3085.153047749,0.313257176
26900,2022-09-01,285000.0,140.306122449,,12.0,5302.0,1.6,0.4560543191,0.9870943712,,,,3296.0,3245.0,0.2727548544
26900,2022-10-01,280000.0,140.592468304,,14.0,5275.0,1.9,0.4801895735,0.9831700155,,,,2815.0,2846.0,0.248312611
26900,2022-11-01,275000.0,138.028169014,,19.0,4975.0,1.9,0.4275376884,0.9779811537,,,,2601.0,2223.0,0.2041522491
26900,2022-12-01,286372.488378184,141.225745395,,18.248908705,4517.872978268,1.77296451,0.4043737913,0.982338054,,,,2673.553536997,3092.655960104,0.2160960817
26900,2023-01-01,275000.0,138.13229572,,33.0,3933.0,2.4,0.3445207221,0.9722352143,,,,1626.0,2029.0,0.1494464945
26900,2023-02-01,288230.203762758,141.956956842,,21.006535595,4341.049833851,1.643662713,0.3924008401,0.9815081864,,,,2765.302109138,2736.26458709,0.210135399
26900,2023-03-01,275000.0,142.375357616,,24.0,3433.0,1.2,0.3320710749,0.982970422,,,,2796.0,2912.0,0.2231759657
26900,2023-04-01,289900.0,145.383223565,,13.0,3480.0,1.3,0.3135057471,0.9894170193,,,,2581.0,2779.0,0.2839984502
26900,2023-05-01,300000.0,146.412884334,,8.0,3597.0,1.2,0.4103419516,0.9941329357,,,,3051.0,3168.0,0.343166175
26900,2023-06-01,300000.0,148.745982947,,8.0,4051.0,1.3,0.3964453221,0.9958054293,,,,3146.0,3538.0,0.3388429752
26900,2023-07-01,300000.0,149.3999904,,10.0,4154.0,1.4,0.4159845932,0.9905776588,,,,2865.0,3027.0,0.290052356
26900,2023-08-01,293203.604984113,147.455347301,,15.974099923,4082.890077999,1.721787692,0.3775293406,0.9855415225,,,,2501.212281911,2759.753025044,0.2464678087
26900,2023-09-01,299900.0,147.835805731,,14.0,4966.0,1.9,0.4609343536,0.985240004,,,,2577.0,2940.0,0.230112534
26900,2023-10-01,293241.893044723,145.376818594,,18.535375462,4319.130352845,1.860541409,0.3904502105,0.9836928367,,,,2319.127070463,2743.622113241,0.233303452
26900,2023-11-01,289625.0,144.790866308,,20.0,5148.0,2.3,0.3869463869,0.9775777293,,,,2281.0,2303.0,0.1692240246
26900,2023-12-01,279900.0,142.261353105,,28.0,4505.0,2.1,0.2703662597,0.9761183042,,,,2129.0,1458.0,0.1474870831
26900,2024-01-01,295018.304159009,147.316170132,,22.021050763,4614.248433327,1.864768115,0.375272334,0.9827886692,,,,2600.890405275,2775.57949537,0.1967595206
26900,2024-02-01,283000.0,145.184135977,,39.0,4005.0,2.0,0.2918851436,0.9760137746,,,,2010.0,2453.0,0.1646766169
26900,2024-03-01,300667.345458627,148.752147447,,21.391965354,4736.247554458,1.837933704,0.3907915421,0.9829696975,,,,2705.947816308,2748.856267589,0.2082643412
26900,2024-04-01,298906.383190314,149.353213756,,20.703167139,4809.681518234,1.919072429,0.4162975658,0.9834993344,,,,2624.389179693,2580.005909964,0.2105852986
26900,2024-05-01,315500.0,154.05987395,,13.0,4828.0,1.6,0.3788318144,0.9873879095,,,,2953.0,3469.0,0.2539790044
26900,2024-06-01,303952.617033584,151.125161736,,22.780430711,5045.810484651,2.097133357,0.3709176479,0.9802962804,,,,2448.203019467,2676.124537688,0.1922168729
26900,2024-07-01,303000.0,154.53088857,,14.0,5486.0,1.8,0.4256288735,0.9868598835,,,,2981.0,3277.0,0.2472324723
26900,2024-08-01,304837.481139121,151.983001612,,23.614602212,5211.42703964,2.20274135,0.3618071827,0.9801447925,,,,2367.029043344,2793.987609027,0.1850759719
26900,2024-09-01,298460.076221658,152.475772981,,22.613894496,5297.534781721,2.047936466,0.3587493745,0.9816261892,,,,2555.84544247,2895.093640009,0.1890009759
26900,2024-10-01,302550.766682648,152.123269689,,24.725931959,5412.112567262,2.191134431,0.3567004512,0.9814316996,,,,2554.260735587,3005.574521713,0.1864516427
26900,2024-11-01,304500.0,151.157211088,,25.0,5881.0,2.5,0.3570821289,0.9784200963,,,,2324.0,2162.0,0.1725473322
26900,2024-12-01,305000.0,151.099656758,,32.0,5256.0,2.2,0.2667427702,0.9776731199,,,,2376.0,1535.0,0.1494107744
26900,2025-01-01,309774.897864308,152.700098575,,23.472010566,5572.842043926,2.295621762,0.3630949644,0.9841496876,,,,2563.187649784,2897.132225625,0.1935971158
26900,2025-02-01,297947.5,148.876404494,,49.0,4866.0,2.5,0.295108919,0.9769996663,,,,1954.0,2323.0,0.1427840328
26900,2025-03-01,308536.7965921,153.532684189,,23.369558127,5769.80619064,2.286503332,0.3806156937,0.9820677745,,,,2735.157767822,3061.294340827,0.1902235269
26900,2025-04-01,310000.0,156.132430399,,21.0,5457.0,1.9,0.3562396921,0.9845204332,,,,2807.0,3542.0,0.2226576416
26900,2025-05-01,316000.0,156.83127572,,16.0,6234.0,2.0,0.3623676612,0.9862640715,,,,3075.0,3965.0,0.2367479675
26900,2025-06-01,325000.0,156.688699569,,15.0,6688.0,2.1,0.4186602871,0.9843389141,,,,3132.0,3571.0,0.2305236271
26900,2025-07-01,325000.0,157.928613224,,18.0,6884.0,2.3,0.45656595,0.9838336849,,,,2958.0,3457.0,0.2139959432
26900,2025-08-01,318000.0,156.832026542,,24.0,7125.0,2.4,0.4186666667,0.9780072052,,,,3024.0,3372.0,0.1772486772
26900,2025-09-01,312000.0,156.535682307,,28.0,7339.0,2.7,0.4417495572,0.978632545,,,,2673.0,3282.0,0.1750841751
26900,2025-10-01,310000.0,156.045241449,,28.0,7624.0,2.7,0.4472717733,0.9755438802,,,,2839.0,3302.0,0.1493483621
26900,2025-11-01,310000.0,155.252096616,,31.0,7154.0,3.1,0.3500139782,0.9743550936,,,,2295.0,2233.0,0.1333333333
26900,2025-12-01,315322.113468457,153.662327485,,28.786013111,6495.473185392,2.525521513,0.3530976228,0.9806277973,,,,2655.188627677,2689.679983831,0.1693599955
26900,2026-01-01,315588.52103732,153.493046939,,30.628453178,6410.621694206,2.721514863,0.3645526655,0.9788442596,,,,2532.408773206,2790.062874856,0.1731465607
26900,2026-02-01,313425.599421065,154.364374786,,32.273708562,6399.002759585,2.705514428,0.376338075,0.9799393453,,,,2643.511841417,2959.307823211,0.1625412145
26900,2026-03-01,315592.360654102,155.305966197,,40.013506446,6447.896444626,2.683460376,0.3869959681,0.9800609513,,,,2591.313982699,3165.880742226,0.1584603195
